lat	lon	title	description	icon
38.9045126	-77.0369921	EchoDitto	coinmap	coinmap.png
38.9098361076	-77.0384502411	Mr. Yogato	coinmap	coinmap.png
38.908258	-77.036037	Kimpton Rouge Hotel	destination charger	destination charger.png
35.6720533999	139.739758372	The Pink Cow Akasaka	coinmap	coinmap.png
35.673142863	139.740632772	Tameikesanno Heichinrou ()	coinmap	coinmap.png
35.6717439897	139.735654593		coinmap	coinmap.png
35.66818	139.74044	ANA	destination charger	destination charger.png
40.7752947539	-73.9552919519	The Fitness Office	coinmap	coinmap.png
40.7706922	-73.9485829	World Class Domina	coinmap	coinmap.png
40.774511	-73.952039	Quik Park 82nd Street LLC	destination charger	destination charger.png
40.7929741362	-73.9685064554	Phenomenal You Psychological Services	coinmap	coinmap.png
40.793877	-73.967498	Quik Park 808 Garage LLC	destination charger	destination charger.png
50.4465179	-104.6066932	Trifon's Pizza	coinmap	coinmap.png
50.4508349	-104.610057	Trifons Pizza	coinmap	coinmap.png
50.448075	-104.605546	DoubleTree by Hilton Hotel & Conference Center Regina	destination charger	destination charger.png
37.7895241	-122.4077704	My Doctor Medical Group	coinmap	coinmap.png
37.7921625	-122.4038197	Capitol Hill Consultants LLC	coinmap	coinmap.png
37.7944910874	-122.403890491	RockIT CoLabs	coinmap	coinmap.png
37.7942537009	-122.408638	CAFE	coinmap	coinmap.png
37.7937071	-122.4042094	Pacific Tradewinds Hostel	coinmap	coinmap.png
37.7956032	-122.4037065	Y.E.A.H. Clinic	coinmap	coinmap.png
37.790559	-122.4023821	Bamboo Asia	coinmap	coinmap.png
37.7889716539	-122.409507036	Startup Saturdays	coinmap	coinmap.png
37.7897612	-122.4022864	Bamboo Asia	coinmap	coinmap.png
37.7948677	-122.403366	AcademyX Computer Training	coinmap	coinmap.png
37.7871402301	-122.407967448	Simayof Jewelry	coinmap	coinmap.png
37.793845	-122.4035253	Revestor	coinmap	coinmap.png
37.7918779	-122.4071784	The Ritz-Carlton Hotel San Francisco	destination charger	destination charger.png
38.9023077	-77.0329583	FutureGen Capital	coinmap	coinmap.png
38.9007011	-77.0316487	Hilton Garden Inn Washington DC Downtown	destination charger	destination charger.png
39.4237602	-119.738263	Lamppost Pizza Reno	coinmap	coinmap.png
39.423515	-119.739984	Flex Appeal	destination charger	destination charger.png
40.7733329	-73.9633859	Gallery Rene Mele	coinmap	coinmap.png
40.770292	-73.967735	Chelnik Parking NYC 880 5th	destination charger	destination charger.png
33.8395521276	-84.3798065186	California Collective	coinmap	coinmap.png
33.839773	-84.383023	The St. Regis Atlanta & Atlas Buckhead	destination charger	destination charger.png
35.6287343	-120.6887	Parts Oven	coinmap	coinmap.png
35.627343	-120.685824	Herman Story Winery	destination charger	destination charger.png
40.7706922	-73.9485829	World Class Domina	coinmap	coinmap.png
40.772712	-73.947045	Champion Parking 60 East End Avenue	destination charger	destination charger.png
37.5415927	-77.4455177	Triple Crossing Brewing Company	coinmap	coinmap.png
37.543816	-77.444942	The Jefferson Hotel	destination charger	destination charger.png
49.2827283	-123.1121234	Some Product Apparel	coinmap	coinmap.png
49.2798515017	-123.110325336	Mr. Arancino - Sicilian Risotto Balls Food Cart	coinmap	coinmap.png
49.2808873	-123.1088338	WorkShop Salon	coinmap	coinmap.png
49.2836873	-123.1121284	Rocket Cases	coinmap	coinmap.png
49.2832518	-123.1128763	Decentral.Bangtown	coinmap	coinmap.png
49.2812739	-123.1079885	Key 3D	coinmap	coinmap.png
49.282966	-123.1081397	Floathouse Gastown	coinmap	coinmap.png
49.2788858	-123.1129606	Sandman Hotel Vancouver City Centre	coinmap	coinmap.png
49.2842245	-123.1098478	Quadriga Exchange	coinmap	coinmap.png
49.2838787	-123.1094654	Art of Muse	coinmap	coinmap.png
49.2851281	-123.1158768	Resource World Magazine Inc.	coinmap	coinmap.png
49.2823432	-123.116161	The Fall Tattooing	coinmap	coinmap.png
49.2844392093	-123.112342358	SFU Bookstore Vancouver	coinmap	coinmap.png
49.282416	-123.112165	The Victorian Hotel	destination charger	destination charger.png
40.744570563	-73.9887088537	Edutelly	coinmap	coinmap.png
40.7389191	-73.9907073	Steve Alper DMD	coinmap	coinmap.png
40.7446507	-73.9877715	BKLTD.co	coinmap	coinmap.png
40.742059	-73.992694	Icon Parking 51 W 22nd	destination charger	destination charger.png
40.736811501	-73.9849054813	The Eco Laundry Company	coinmap	coinmap.png
40.735608	-73.983111	Icon Parking 245 E 19th St.	destination charger	destination charger.png
40.7340135	-74.0005088	Flat 128	coinmap	coinmap.png
40.732085	-73.995829	Icon Parking 11 5th Ave	destination charger	destination charger.png
40.7356936987	-73.9893633127	Acupuncture and Massage	coinmap	coinmap.png
40.7389191	-73.9907073	Steve Alper DMD	coinmap	coinmap.png
40.737891	-73.994058	Icon Parking 16 W 16th Street	destination charger	destination charger.png
40.7674279109	-73.9838647842	PinkSundaysStudio	coinmap	coinmap.png
40.767879	-73.983656	Icon Parking 330 W 58th Street	destination charger	destination charger.png
40.7275685	-73.9886638	Glasnost Precious Metals	coinmap	coinmap.png
40.7356936987	-73.9893633127	Acupuncture and Massage	coinmap	coinmap.png
40.731257	-73.992101	GGMC Parking Stewart House Garage (Located at 91 E 9th St)	destination charger	destination charger.png
40.7445864	-73.9876442	MaryJane Hemp Foods	coinmap	coinmap.png
40.7524774	-73.984652	EVR NYC	coinmap	coinmap.png
40.744570563	-73.9887088537	Edutelly	coinmap	coinmap.png
40.7489801031	-73.9860963821	David Mahat	coinmap	coinmap.png
40.7507389	-73.9810226	McLaughlin & Stern LLP - New York, NY	coinmap	coinmap.png
40.7481626	-73.9844792	Swifto	coinmap	coinmap.png
40.7447614	-73.984989	DG Interactive	coinmap	coinmap.png
40.7446507	-73.9877715	BKLTD.co	coinmap	coinmap.png
40.747406	-73.9850967	Gotham Cookies	coinmap	coinmap.png
40.752067	-73.9820787	Lord & Taylor	coinmap	coinmap.png
40.7480372583	-73.9894866943	Escort-Ads.com	coinmap	coinmap.png
40.747478	-73.98504	GGMC Parking 8 E 33rd St Garage (Located at 325 Fifth Ave)	destination charger	destination charger.png
40.7575951351	-73.9907312393	Targets4Free	coinmap	coinmap.png
40.7623410531	-73.9949798584	NocRoom Voice & Data	coinmap	coinmap.png
40.7622069694	-73.9880597591	esalenmassage	coinmap	coinmap.png
40.7544337106	-73.9919114113	Midoma | SALON, GALLERY, BOUTIQUE	coinmap	coinmap.png
40.758586	-73.991341	GGMC Parking 350 W 43rd Street Garage	destination charger	destination charger.png
41.4982402697	-81.6940301657	Crypto Logic Technologies	coinmap	coinmap.png
41.497316	-81.694402	The Ritz-Carlton, Cleveland	destination charger	destination charger.png
38.9045126	-77.0369921	EchoDitto	coinmap	coinmap.png
38.9098361076	-77.0384502411	Mr. Yogato	coinmap	coinmap.png
38.9023077	-77.0329583	FutureGen Capital	coinmap	coinmap.png
38.906641	-77.036861	Courtyard Washington Embassy Row	destination charger	destination charger.png
35.6808434	-105.9385321	Capitol Computer of Santa Fe	coinmap	coinmap.png
35.679719	-105.94094	Don Gaspar Inn, a Select Registry Property	destination charger	destination charger.png
41.8819299	-87.6247089	Bert Green Fine Art	coinmap	coinmap.png
41.881747	-87.620555	Millennium Parking Garage	destination charger	destination charger.png
38.9067220539	-77.0637273788	Fitness Together	coinmap	coinmap.png
38.9036265	-77.0593135	Georgetown Tutoring, LLC.	coinmap	coinmap.png
38.904031	-77.061463	Capella Washington, D.C.	destination charger	destination charger.png
41.8819299	-87.6247089	Bert Green Fine Art	coinmap	coinmap.png
41.882267	-87.624325	Grant Park North	destination charger	destination charger.png
41.8819299	-87.6247089	Bert Green Fine Art	coinmap	coinmap.png
41.877475	-87.624245	Grant Park South	destination charger	destination charger.png
41.8819299	-87.6247089	Bert Green Fine Art	coinmap	coinmap.png
41.882094	-87.620496	Millennium Lakeside Garage	destination charger	destination charger.png
40.7203613	-73.9958453	Marmalade Vintage	coinmap	coinmap.png
40.7217576406	-73.99713099	The Henley Vaporium	coinmap	coinmap.png
40.716966	-73.996707	iPark NYC 44 Elizabeth Street	destination charger	destination charger.png
29.7368098	-95.4576308	Oakshire Manor Garden Apartments	coinmap	coinmap.png
29.741523	-95.456936	Hotel Derek, a Destination Hotel	destination charger	destination charger.png
25.7560681328	-80.2578628063	Dr. Rene Perez	coinmap	coinmap.png
25.752037	-80.255731	Hyatt Regency Coral Gables Miami	destination charger	destination charger.png
40.7763877	-73.9606961	HM Acupuncture in Upper East Side NYC	coinmap	coinmap.png
40.7733329	-73.9633859	Gallery Rene Mele	coinmap	coinmap.png
40.776006	-73.961627	GGMC Parking 50 E 79th St Garage	destination charger	destination charger.png
40.7858462289	-73.951356411	786 Candy Story	coinmap	coinmap.png
40.78567	-73.954593	GGMC Parking Carnegie Garage (Located at 60 E 94th St)	destination charger	destination charger.png
40.7763877	-73.9606961	HM Acupuncture in Upper East Side NYC	coinmap	coinmap.png
40.7733329	-73.9633859	Gallery Rene Mele	coinmap	coinmap.png
40.774207	-73.96282	GGMC Parking 51-53 E 76th St Carlyle Hotel	destination charger	destination charger.png
40.6864593	-73.9750653	Mirai Wellness Spa	coinmap	coinmap.png
40.6866565	-73.9750172	Lean Crust	coinmap	coinmap.png
40.688086	-73.979234	GGMC Parking 66 Rockwell Pl Garage	destination charger	destination charger.png
40.6929307846	-73.9910852909	AiryTea Inc.	coinmap	coinmap.png
40.689016	-73.988672	GGMC Parking 75 Smith St Garage	destination charger	destination charger.png
40.7356936987	-73.9893633127	Acupuncture and Massage	coinmap	coinmap.png
40.7389191	-73.9907073	Steve Alper DMD	coinmap	coinmap.png
40.736811501	-73.9849054813	The Eco Laundry Company	coinmap	coinmap.png
40.734939	-73.989409	GGMC Parking Union Square Parking Garage (Located at 100 E 15th St)	destination charger	destination charger.png
34.0729241247	-117.551715374	Coinme Bitcoin ATM	coinmap	coinmap.png
34.070169	-117.555636	Ayres Inn & Suites - Ontario	destination charger	destination charger.png
42.355516	-71.0587849	Free Software Foundation	coinmap	coinmap.png
42.357382	-71.060875	Kimpton Nine Zero Hotel	destination charger	destination charger.png
40.7752947539	-73.9552919519	The Fitness Office	coinmap	coinmap.png
40.7706922	-73.9485829	World Class Domina	coinmap	coinmap.png
40.77331	-73.952621	iPark NYC E 80th Street	destination charger	destination charger.png
26.7089987	-80.0533868	Christopher Hopkins, Esq.	coinmap	coinmap.png
26.7054024	-80.0563548	McLaughlin & Stern LLP	coinmap	coinmap.png
26.704929	-80.057026	Hilton West Palm Beach	destination charger	destination charger.png
34.0451745	-118.2566432	Ham & Eggs Tavern	coinmap	coinmap.png
34.0474283	-118.2564091	HostWanted.com	coinmap	coinmap.png
34.0478413975	-118.256320953	NocRoom Networks	coinmap	coinmap.png
34.0432155	-118.2549866	Niche.LA Video Art	coinmap	coinmap.png
34.0479480725	-118.258643746	Coinme Bitcoin ATM	coinmap	coinmap.png
34.0456545287	-118.256964684	Escort-Ads.com	coinmap	coinmap.png
34.04385	-118.257712	LEVEL Furnished Living	destination charger	destination charger.png
40.7259692	-74.001121	Bapple Real Estate	coinmap	coinmap.png
40.7251122625	-74.0042388439	Mega Food Truck	coinmap	coinmap.png
40.7261936543	-74.0007519722	Bathmate Hydromax Review	coinmap	coinmap.png
40.7252626	-74.0042317	Desi Food Truck	coinmap	coinmap.png
40.721801	-74.004237	Quik Park 311 West Broadway LLC	destination charger	destination charger.png
40.7623410531	-73.9949798584	NocRoom Voice & Data	coinmap	coinmap.png
40.761018	-73.99878	Quik Park 600 West 42nd Street (Silver Towers) LLC	destination charger	destination charger.png
40.7622069694	-73.9880597591	esalenmassage	coinmap	coinmap.png
40.762411	-73.984495	Quik Park 285 W 50th Street LLC	destination charger	destination charger.png
40.7445864	-73.9876442	MaryJane Hemp Foods	coinmap	coinmap.png
40.744570563	-73.9887088537	Edutelly	coinmap	coinmap.png
40.7489801031	-73.9860963821	David Mahat	coinmap	coinmap.png
40.7520287	-73.9901051	Lee Jean Corp	coinmap	coinmap.png
40.7531169	-73.9931178	Morse & Company - Tax and Accounting Firm	coinmap	coinmap.png
40.7446507	-73.9877715	BKLTD.co	coinmap	coinmap.png
40.747406	-73.9850967	Gotham Cookies	coinmap	coinmap.png
40.7485331	-73.9922549	Nesenoff & Miltenberg LLP	coinmap	coinmap.png
40.7480372583	-73.9894866943	Escort-Ads.com	coinmap	coinmap.png
40.749073	-73.990032	Quik Park Garden Lots LLC	destination charger	destination charger.png
40.7929741362	-73.9685064554	Phenomenal You Psychological Services	coinmap	coinmap.png
40.795624	-73.971961	Quik Park Columbia Garage LLC	destination charger	destination charger.png
48.7859260545	-122.489651442	Coinme Bitcoin ATM	coinmap	coinmap.png
48.788325	-122.48746	Oxford Suites Bellingham	destination charger	destination charger.png
40.756669	-73.9768961	Cosmetic & Implant Dental Associates	coinmap	coinmap.png
40.752392	-73.9734902	Awesomeness Reminders, LLC	coinmap	coinmap.png
40.7566666	-73.9769715	Pradeep Atluri, MD, PhD (Psychiatrist)	coinmap	coinmap.png
40.751867	-73.972873	GGMC Parking Seven Eleven (Located at 217 E 44th St)	destination charger	destination charger.png
24.5502460729	-81.7980194092	NocRoom PBX VOIP Systems	coinmap	coinmap.png
24.552644	-81.797189	The Conch House Heritage Inn, a Select Registry Property	destination charger	destination charger.png
45.489505	10.8999043	Paolo Cottini Vini - Creare Ricchezza	coinmap	coinmap.png
45.489717	10.899366	Byblos Art Hotel Villa Amista`	destination charger	destination charger.png
48.1401031034	11.5614581108	Hanf im Glck CBD Shop	coinmap	coinmap.png
48.1389360957	11.5535241365	a&o Hostel Mnchen Hauptbahnhof	coinmap	coinmap.png
48.1362846	11.5611565	Hibbelig, poets society	coinmap	coinmap.png
48.139487	11.557592	Hotel Sofitel Munich Bayerpost	destination charger	destination charger.png
48.8622797447	2.40295886993	QI GONG - Dojo les sens du Monde	coinmap	coinmap.png
48.859894	2.403268	Mama Shelter	destination charger	destination charger.png
50.8470648984	4.35337007046	Family brews.	coinmap	coinmap.png
50.846187	4.35123	Hotel Amigo, a Rocco Forte Hotel	destination charger	destination charger.png
51.0562377	3.7172899	FANN	coinmap	coinmap.png
51.0517482	3.7146097	OSSByte	coinmap	coinmap.png
51.0541044	3.717529	Arpeggio Music	coinmap	coinmap.png
51.0539582	3.7199527	JinJiang	coinmap	coinmap.png
51.054624	3.715143	Pillows Grand Hotel Reylof	destination charger	destination charger.png
51.2068262602	3.22733581066	Dijver	coinmap	coinmap.png
51.2107751092	3.22366654873	Coffeebar Adriaan	coinmap	coinmap.png
51.2083793	3.2287439	Die Swaene	coinmap	coinmap.png
51.2107146187	3.22376310825	Coffeeshop Adriaan	coinmap	coinmap.png
51.209999	3.223905	Hotel Heritage	destination charger	destination charger.png
52.3640835	4.8877358	Azarius Smart Shop	coinmap	coinmap.png
52.361587	4.883425	Park Hotel Amsterdam	destination charger	destination charger.png
40.4257361	-3.6890505	Tommy Mel's	coinmap	coinmap.png
40.4257079	-3.6887819	Dr Emilio Santos - Ginecologa	coinmap	coinmap.png
40.4238877	-3.6851212	Hotel Petit Palace Art Gallery	coinmap	coinmap.png
40.4261357	-3.6889564	NH Sanvy	coinmap	coinmap.png
40.4226354	-3.6881045	Carolina Herrera	coinmap	coinmap.png
40.4226012	-3.6879966	F&J Martn Abogados	coinmap	coinmap.png
40.4264897	-3.6854696	Hespera Hermosilla	coinmap	coinmap.png
40.42214	-3.6813089	Hotel NH Alcal	coinmap	coinmap.png
40.4251887	-3.6872808	Jardn de Serrano	coinmap	coinmap.png
40.4217627	-3.6842333	Hotel Wellington	coinmap	coinmap.png
40.4240656	-3.6878536	Loewe	coinmap	coinmap.png
40.4269707	-3.6873476	Petit Palace Embassy Serrano	coinmap	coinmap.png
40.4237773	-3.6835853	Scotta1985	coinmap	coinmap.png
40.4243699	-3.6877992	Prada	coinmap	coinmap.png
40.4250908	-3.6850351	Farmacia - Calle Goya 12	coinmap	coinmap.png
40.422137	-3.684316	Hotel Wellington Madrid	destination charger	destination charger.png
45.4395114092	10.992937088	Studio Rubini e Partners	coinmap	coinmap.png
45.4387248	10.9899757	Confetteria Filarmonica	coinmap	coinmap.png
45.4386505	10.9902652	Confetteria Filarmonica	coinmap	coinmap.png
45.43906	10.989969	The Gentleman of Verona Grand Relais	destination charger	destination charger.png
45.4656313	9.184378	X-Laboratories	coinmap	coinmap.png
45.4670835528	9.19139385223	TopLife Concierge	coinmap	coinmap.png
45.466872871	9.18937683105	Dott. Casani - Home Visiting Doctor	coinmap	coinmap.png
45.4653323	9.1844258	Il Giornale	coinmap	coinmap.png
45.470092	9.189372	Bulgari Hotel Milano	destination charger	destination charger.png
47.3727505732	8.57316613197	The Dolder Grand	coinmap	coinmap.png
47.372536	8.574303	The Dolder Grand (Parking P1)	destination charger	destination charger.png
45.9191199	6.867778	Monkey Bar	coinmap	coinmap.png
45.923083	6.867542	Htel Mont-Blanc	destination charger	destination charger.png
41.3723000231	2.16726243496	La Timpa, Refugio gastronmico	coinmap	coinmap.png
41.375486	2.1679901	Ultramarinos	coinmap	coinmap.png
41.370589	2.170855	Hotel Miramar Barcelona 	destination charger	destination charger.png
40.4108887	-3.6672641	Clnica Dental Astros	coinmap	coinmap.png
40.406371	-3.669528	Hotel Claridge	destination charger	destination charger.png
51.2163197299	6.78221225739	a&o Hostel Dsseldorf Hauptbahnhof	coinmap	coinmap.png
51.218326	6.785837	Hotel Stadt Muenchen	destination charger	destination charger.png
37.9924720315	-1.11439883709	INGITEC PROYECTOS	coinmap	coinmap.png
37.98975	-1.116793	Hotel Santos Nelva	destination charger	destination charger.png
51.3416445204	12.3784697056	Trafford Sky Homes	coinmap	coinmap.png
51.343386	12.376884	Leipzig Marriott Hotel	destination charger	destination charger.png
48.8754729	2.2958503	Apartment Etoile Arc De Triomphe with 1 bedroom for 4 people	coinmap	coinmap.png
48.879773945	2.29591727257	Cabinet BNZ AVOCATS / VINOJURIS	coinmap	coinmap.png
48.8727318359	2.29682922363	Bitcoinscorner.com	coinmap	coinmap.png
48.877146	2.297083	Renaissance Arc de Triomphe	destination charger	destination charger.png
51.5135613	-0.1430794	LARMOIRE CHIC Ltd.	coinmap	coinmap.png
51.5172504	-0.1425829	London Theatre Direct Ltd	coinmap	coinmap.png
51.516593	-0.144297	Q-Park Oxford Street	destination charger	destination charger.png
51.5181902494	-0.149769186974	bitcoininvest.eu	coinmap	coinmap.png
51.5135613	-0.1430794	LARMOIRE CHIC Ltd.	coinmap	coinmap.png
51.5172504	-0.1425829	London Theatre Direct Ltd	coinmap	coinmap.png
51.517933	-0.145537	Q-Park Harley Street	destination charger	destination charger.png
43.3183211	-1.9812628	BurbujabeTech  Diseo y desarrollo web	coinmap	coinmap.png
43.32158	-1.980658	Hotel Maria Cristina a Luxury Collection	destination charger	destination charger.png
57.7043817	11.9718284	Studiohanna	coinmap	coinmap.png
57.7054775	11.9713502	Christers Hrvrd	coinmap	coinmap.png
57.704344	11.968883	Avalon Hotel	destination charger	destination charger.png
34.25638732	-85.1643687487	EasyBit Bitcoin ATM	coinmap	coinmap.png
34.258126	-85.165391	Hampton Inn & Suites Rome	destination charger	destination charger.png
-31.9564121	115.8637239	Visible Online Marketing	coinmap	coinmap.png
-31.9533866254	115.858721137	Ella Bache Perth City (Beauty Salon, Skincare, Therapy, Massage, Gifts)	coinmap	coinmap.png
-31.9529292	115.8571349	Northern Sun Solar Power	coinmap	coinmap.png
-31.955555	115.860357	COMO The Treasury	destination charger	destination charger.png
-33.9340672812	151.178655624	BitAssistant	coinmap	coinmap.png
-33.932785	151.180293	Sydney Airport Qantas Valet	destination charger	destination charger.png
51.2159601899	4.41917002201	Timepiece Bank	coinmap	coinmap.png
51.2218536036	4.41706717014	Virtual Reality Belgium	coinmap	coinmap.png
51.2155099209	4.42028045654	Antwerp Or	coinmap	coinmap.png
51.21934	4.421742	Radisson Blu Astrid Hotel, Antwerp	destination charger	destination charger.png
47.6097909	-122.3366622	Nesbit's Fine Watch Service	coinmap	coinmap.png
47.6069606	-122.3332006	Phillip Morgan Photography	coinmap	coinmap.png
47.6049041	-122.3361893	Hotel 1000	destination charger	destination charger.png
39.5248198995	-119.811626673	Beautiful Bearded Man	coinmap	coinmap.png
39.529751	-119.814875	Silver Legacy Resort Casino	destination charger	destination charger.png
40.7445864	-73.9876442	MaryJane Hemp Foods	coinmap	coinmap.png
40.7356936987	-73.9893633127	Acupuncture and Massage	coinmap	coinmap.png
40.744570563	-73.9887088537	Edutelly	coinmap	coinmap.png
40.7389191	-73.9907073	Steve Alper DMD	coinmap	coinmap.png
40.7447614	-73.984989	DG Interactive	coinmap	coinmap.png
40.7446507	-73.9877715	BKLTD.co	coinmap	coinmap.png
40.736811501	-73.9849054813	The Eco Laundry Company	coinmap	coinmap.png
40.740458	-73.989037	Icon Parking 5 E 22nd Street	destination charger	destination charger.png
40.7607161	-73.9669623	Leeds United Construction	coinmap	coinmap.png
40.7632804	-73.9626658	The Focused Stock Trader Publishing	coinmap	coinmap.png
40.762678	-73.965447	Icon Parking 203 E 61 Street	destination charger	destination charger.png
40.7818900115	-73.9758825302	Astro West Fine Minerals, Fossils, and Meteorites	coinmap	coinmap.png
40.786099	-73.977303	Icon Parking 225 W 83 Street	destination charger	destination charger.png
40.7607161	-73.9669623	Leeds United Construction	coinmap	coinmap.png
40.7632804	-73.9626658	The Focused Stock Trader Publishing	coinmap	coinmap.png
40.759127	-73.964684	Icon Parking 301 E 57 Street	destination charger	destination charger.png
40.7445864	-73.9876442	MaryJane Hemp Foods	coinmap	coinmap.png
40.744570563	-73.9887088537	Edutelly	coinmap	coinmap.png
40.7489801031	-73.9860963821	David Mahat	coinmap	coinmap.png
40.7446507	-73.9877715	BKLTD.co	coinmap	coinmap.png
40.7485331	-73.9922549	Nesenoff & Miltenberg LLP	coinmap	coinmap.png
40.7480372583	-73.9894866943	Escort-Ads.com	coinmap	coinmap.png
40.744467	-73.990662	Icon Parking 40 W 26th Street	destination charger	destination charger.png
40.7142201221	-74.0077739954	LAMBERT + Co. DENTISTRY	coinmap	coinmap.png
40.7144038	-74.005943	Techno Tourist	coinmap	coinmap.png
40.717686	-74.010613	Icon Parking 308 Greenwich	destination charger	destination charger.png
40.7525424	-73.981445	The Forefront Law Group	coinmap	coinmap.png
40.7507389	-73.9810226	McLaughlin & Stern LLP - New York, NY	coinmap	coinmap.png
40.752392	-73.9734902	Awesomeness Reminders, LLC	coinmap	coinmap.png
40.747962	-73.976569	Icon Parking 560 Third Ave	destination charger	destination charger.png
40.7423048	-73.9819203	Dr. Steven Schram	coinmap	coinmap.png
40.7447614	-73.984989	DG Interactive	coinmap	coinmap.png
40.747406	-73.9850967	Gotham Cookies	coinmap	coinmap.png
40.7406531019	-73.9821283221	The Henley Vaporium	coinmap	coinmap.png
40.742821	-73.980913	Icon Parking 155 E 29th Street	destination charger	destination charger.png
40.7340135	-74.0005088	Flat 128	coinmap	coinmap.png
40.7420588232	-73.9998346567	The Eco Laundry Company	coinmap	coinmap.png
40.737122	-73.996119	Icon Parking 55 W 14th Street	destination charger	destination charger.png
40.7059776	-74.0115846	Bitcoin Center NYC	coinmap	coinmap.png
40.7058760007	-74.0103167295	The Bitcoin Store -	coinmap	coinmap.png
40.7055845	-74.0105097	MyUSACorporation.com	coinmap	coinmap.png
40.7061484617	-74.0112662315	Bitcoin Seattle	coinmap	coinmap.png
40.7046194123	-74.0113627911	YOKU Cloud Services	coinmap	coinmap.png
40.705782469	-74.0114808083	Bitcoin Rehab	coinmap	coinmap.png
40.7074069	-74.0108841	Robert J. Feldman attorney-at-law	coinmap	coinmap.png
40.7066535	-74.0123807	The King's College	coinmap	coinmap.png
40.704514	-74.01074	Icon Parking 14-26 William Street	destination charger	destination charger.png
40.7607161	-73.9669623	Leeds United Construction	coinmap	coinmap.png
40.76139	-73.968269	Icon Parking 150 E 58th Street	destination charger	destination charger.png
40.7607161	-73.9669623	Leeds United Construction	coinmap	coinmap.png
40.7632804	-73.9626658	The Focused Stock Trader Publishing	coinmap	coinmap.png
40.760462	-73.964086	Icon Parking 300 E 59th Street	destination charger	destination charger.png
40.7929741362	-73.9685064554	Phenomenal You Psychological Services	coinmap	coinmap.png
40.793158	-73.970319	Icon Parking 169 W 95th Street	destination charger	destination charger.png
40.7706922	-73.9485829	World Class Domina	coinmap	coinmap.png
40.766554	-73.952905	Icon Parking E 72nd Street	destination charger	destination charger.png
40.7733329	-73.9633859	Gallery Rene Mele	coinmap	coinmap.png
40.770601	-73.960531	iPark NYC 183 E 73rd Street	destination charger	destination charger.png
38.6503897716	-90.3356730938	Love Lawn Service	coinmap	coinmap.png
38.6519153	-90.3268896	Comfort Architecture	coinmap	coinmap.png
38.648323	-90.331685	The Ritz-Carlton, St. Louis	destination charger	destination charger.png
40.7525424	-73.981445	The Forefront Law Group	coinmap	coinmap.png
40.7524774	-73.984652	EVR NYC	coinmap	coinmap.png
40.7489801031	-73.9860963821	David Mahat	coinmap	coinmap.png
40.7481626	-73.9844792	Swifto	coinmap	coinmap.png
40.7520287	-73.9901051	Lee Jean Corp	coinmap	coinmap.png
40.747406	-73.9850967	Gotham Cookies	coinmap	coinmap.png
40.752067	-73.9820787	Lord & Taylor	coinmap	coinmap.png
40.7480372583	-73.9894866943	Escort-Ads.com	coinmap	coinmap.png
40.750844	-73.986188	Icon Parking 990 Ave of the Americas	destination charger	destination charger.png
40.6864593	-73.9750653	Mirai Wellness Spa	coinmap	coinmap.png
40.6866565	-73.9750172	Lean Crust	coinmap	coinmap.png
40.689457	-73.978606	Discount Parking 180 Ashland Place	destination charger	destination charger.png
53.5223557	-113.6237691	BitNational Robocoin Kiosk	coinmap	coinmap.png
53.521436	-113.627757	Fantasyland Hotel	destination charger	destination charger.png
-34.9234093201	138.601697087	Bitcoin Dealers	coinmap	coinmap.png
-34.921677	138.598457	Stamford Plaza Adelaide	destination charger	destination charger.png
-27.3855243827	153.11975956	Various Shops	coinmap	coinmap.png
-27.382563	153.120354	Brisbane Airport - Qantas Valet Parking	destination charger	destination charger.png
19.4147165474	-99.1612833738	Endocrinologa y Metabolismo	coinmap	coinmap.png
19.41863	-99.156484	Sheraton Four Points Roma CDMX	destination charger	destination charger.png
19.4218248248	-99.1732084751	Casi esquina	coinmap	coinmap.png
19.425392	-99.172428	St. Regis Mexico City	destination charger	destination charger.png
40.752392	-73.9734902	Awesomeness Reminders, LLC	coinmap	coinmap.png
40.751847	-73.971348	iPark NYC 246 E 45 Street	destination charger	destination charger.png
52.2433879575	4.43042993546	Repair Clinic	coinmap	coinmap.png
52.241193	4.429914	Grand Hotel Huis ter Duin	destination charger	destination charger.png
45.4670835528	9.19139385223	TopLife Concierge	coinmap	coinmap.png
45.466872871	9.18937683105	Dott. Casani - Home Visiting Doctor	coinmap	coinmap.png
45.4639834413	9.1898059845	Hemeras Boutique House	coinmap	coinmap.png
45.463815	9.193981	Starhotels Rosa Grand	destination charger	destination charger.png
19.4241317861	-99.1641533375	Pixza	coinmap	coinmap.png
19.4313661233	-99.1692066193	Collective Mx	coinmap	coinmap.png
19.4243240313	-99.1667068005	Tumbiko	coinmap	coinmap.png
19.427908	-99.167197	Sheraton Mexico City Maria Isabel	destination charger	destination charger.png
27.9581894	-82.4401794	Supreme Writing Service	coinmap	coinmap.png
27.960431	-82.43529	Columbia Restaurant	destination charger	destination charger.png
38.3487243642	-0.486563444138	Floristera Buccaro	coinmap	coinmap.png
38.344504	-0.482544	Hotel Hospes Amerigo	destination charger	destination charger.png
19.4319521	-99.1981586	BULLET Hairdressing Club	coinmap	coinmap.png
19.427433	-99.195326	Hotel W	destination charger	destination charger.png
-36.7596750049	144.278206229	CMather Web Development	coinmap	coinmap.png
-36.759099	144.27639	City Centre Motel Bendigo	destination charger	destination charger.png
